Vuosi_code,Vuosi_label,"Sähkön tuotanto ja kulutus, GWh_code","Sähkön tuotanto ja kulutus, GWh_label",Tiedot_code,Tiedot_label,value
2023,2023,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,12.7
2023,2023,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,18.8
2023,2023,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",19.2
2023,2023,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",14465
2023,2023,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,25.1
2023,2023,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,18.1
2023,2023,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",18.5
2023,2023,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",716
2023,2023,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,82.7
2023,2023,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.9
2023,2023,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.9
2023,2023,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5382
2023,2023,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-4.8
2023,2023,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6.7
2023,2023,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",6.9
2023,2023,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",4814
2023,2023,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-15.6
2023,2023,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6
2023,2023,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",6.1
2023,2023,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",523
2023,2023,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-21.6
2023,2023,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.7
2023,2023,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.7
2023,2023,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",10719
2023,2023,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-10.8
2023,2023,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,13.4
2023,2023,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",13.7
2023,2023,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",40926
2023,2023,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,9.7
2023,2023,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,51.2
2023,2023,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",52.3
2023,2023,17,Muut energialähteet,arvogwh,"Määrä, GWh",210
2023,2023,17,Muut energialähteet,vv_muutos,Vuosimuutos %,-8.3
2023,2023,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.3
2023,2023,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.3
2023,2023,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",78283
2023,2023,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,13.2
2023,2023,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,97.8
2023,2023,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2023,2023,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",1724
2023,2023,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,-86.2
2023,2023,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,2.2
2023,2023,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2023,2023,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",80007
2023,2023,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,-2
2023,2023,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2023,2023,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2024,2024,01,YDINVOIMA,arvogwh,"Määrä, GWh",31128
2024,2024,01,YDINVOIMA,vv_muutos,Vuosimuutos %,-5
2024,2024,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,37.5
2024,2024,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",39
2024,2024,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",214
2024,2024,02,Öljy (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,5.4
2024,2024,02,Öljy (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.3
2024,2024,02,Öljy (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.3
2024,2024,03,Kivihiili (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",787
2024,2024,03,Kivihiili (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-46.8
2024,2024,03,Kivihiili (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.9
2024,2024,03,Kivihiili (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",1
2024,2024,04,Maakaasu (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",748
2024,2024,04,Maakaasu (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,18.9
2024,2024,04,Maakaasu (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.9
2024,2024,04,Maakaasu (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.9
2024,2024,05,Muut fossiiliset (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",974
2024,2024,05,Muut fossiiliset (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-3.5
2024,2024,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,1.2
2024,2024,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",1.2
2024,2024,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",2723
2024,2024,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-18
2024,2024,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,3.3
2024,2024,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",3.4
2024,2024,07,Turve,arvogwh,"Määrä, GWh",685
2024,2024,07,Turve,vv_muutos,Vuosimuutos %,-35.9
2024,2024,07,Turve,osuuskk,Osuus kokonaiskulutuksesta %,0.8
2024,2024,07,Turve,osuuskt,"Osuus kokonaistuotannosta, %",0.9
2024,2024,08,FOSSIILISET JA TURVE YHTEENSÄ,arvogwh,"Määrä, GWh",3408
2024,2024,08,FOSSIILISET JA TURVE YHTEENSÄ,vv_muutos,Vuosimuutos %,-22.3
2024,2024,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,4.1
2024,2024,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",4.3
2024,2024,09,Vesivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",14132
2024,2024,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-5.9
2024,2024,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,17
2024,2024,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",17.7
2024,2024,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",20237
2024,2024,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,39.9
2024,2024,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,24.4
2024,2024,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",25.3
2024,2024,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",938
2024,2024,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,31
2024,2024,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,1.1
2024,2024,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",1.2
2024,2024,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5181
2024,2024,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-3.7
2024,2024,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6.2
2024,2024,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",6.5
2024,2024,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",4100
2024,2024,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-14.8
2024,2024,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,4.9
2024,2024,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",5.1
2024,2024,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",553
2024,2024,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,5.7
2024,2024,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.7
2024,2024,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.7
2024,2024,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",9834
2024,2024,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-8.3
2024,2024,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,11.8
2024,2024,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",12.3
2024,2024,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",45141
2024,2024,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,10.3
2024,2024,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,54.4
2024,2024,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",56.5
2024,2024,17,Muut energialähteet,arvogwh,"Määrä, GWh",195
2024,2024,17,Muut energialähteet,vv_muutos,Vuosimuutos %,-7.1
2024,2024,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.2
2024,2024,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.2
2024,2024,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",79872
2024,2024,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,2
2024,2024,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,96.2
2024,2024,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2024,2024,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",3181
2024,2024,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,84.5
2024,2024,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,3.8
2024,2024,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2024,2024,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",83053
2024,2024,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,3.8
2024,2024,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2024,2024,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
